resp_id,date,Agree,Citizenship,age,agegroup,agegroup5,gender,educ,educ5,religiosity,v9,v10,v11,v12,v700,v15,v16,v17,Attention,v19,v701,v20,v702,v21,v36,v703,v708,v18,v704,v27,v28,v29,v30,v31,v33,v35,v45,v52A,v50,v51,v622A,v622B,v622C,v623,v91,v104,v706,v111,v612,v613_1,v613_2,v613_3,v613_4,v613_5,v613_6,v613_7,v613_8,v613_9,v613_10,v613_30,v614_1,v614_2,v614_3,v614_4,v614_5,v614_6,v614_7,v614_8,v110,v710,v119,v120,v121,v122,v123,v125,v126,v127,v128,v129,v130,v400,v401,v402,v403,v409,v410,v411_1,v411_2,v411_3,v411_4,v411_5,v411_6,v411_7,v411_8,v411_9,v411_10,v411_11,v412,v413_1,v413_2,v413_3,v413_4,v413_5,v413_6,v415,v416,v417,v418,v132,v133,v143,v131,v513,v134,v139,sector,DEVICE_TYPE,SURVEY_MODE,w_jews,w_arabs,w_sample,District_CBS
296502,04/03/2025,1,1,49,4,3,1,8,4,5,5,4,4,2,2,1,3,4,2,2,1,3,3,3,4,4,9,5,4,,,,,,2,2,1,2,4,7,3,8,6,3,1,3,3,4,5,1,1,1,1,,,,,,,,,1,,,,,,,3,1,3,2,2,3,2,1,2,3,2,3,3,2,,4,4,1,3,1,,1,,1,,1,1,,,,3,1,,,,,,3,3,3,2,2,5,1,1,4,,3,1,PC,1,0.943,,0.914,4
296503,04/03/2025,1,1,,4,3,2,6,3,1,3,4,4,4,4,1,3,4,2,4,3,3,3,1,1,1,5,0,98,,,,,,3,4,1,5,7,2,10,5,5,1,4,94,94,3,5,1,,,1,,,,,,,,,,,,,,1,,1,3,3,3,3,4,1,2,2,1,2,2,1,1,2,4,2,98,3,,,,,,,,1,,,,10,1,,,,,,3,3,2,3,4,1,1,1,4,,1,1,PC,1,0.72,,0.699,5
296504,04/03/2025,1,1,,4,3,2,9,5,5,5,4,3,3,4,3,4,1,2,2,1,3,3,4,4,4,9,8,5,,,,,,1,1,1,0,4,10,5,10,8,6,1,8,8,7,5,1,,,,,,,,,1,,1,1,,,,,,,2,1,4,1,2,4,3,1,2,3,1,2,2,1,3,4,3,1,1,1,,,,,,,,,,,3,,1,1,,,,3,3,2,3,2,6,1,1,4,,4,1,Mobile,1,0.771,,0.748,2
296505,04/03/2025,1,1,25,2,1,1,8,4,2,4,3,2,4,4,1,2,3,2,4,3,3,3,1,2,1,2,1,1,,,,,,3,1,1,8,10,6,9,9,10,4,1,4,4,2,4,1,,1,,,,,,1,,,,,,,,,1,,7,5,4,1,2,3,2,3,2,1,3,3,1,1,2,1,4,1,3,,,,,,1,,,,,,9,1,,,,,,4,4,4,4,4,2,1,1,4,,3,1,Mobile,1,1.203,,1.167,4
296508,04/03/2025,1,1,23,2,1,1,5,2,2,4,2,2,4,4,2,1,4,2,4,4,2,2,1,1,1,5,1,1,,,,,,3,2,3,7,9,3,10,10,10,5,1,4,4,1,3,1,,,,,,,1,,,,,1,,1,,,,,9,5,4,4,3,2,4,2,2,1,1,3,2,1,2,1,2,1,4,,,,1,,1,,1,,,,9,1,,,,,,4,4,4,4,4,1,1,1,4,,4,1,Mobile,1,1.505,,1.46,7
296509,04/03/2025,1,1,,6,5,2,9,5,5,5,3,5,3,1,3,4,1,2,2,1,3,3,4,4,2,10,8,4,,,,,,4,98,3,0,6,10,5,9,5,5,1,97,2,4,4,,1,,1,,,,,,,,,1,,,,,,,1,2,3,2,98,4,3,1,1,2,1,3,2,1,5,4,4,1,2,1,,,,,,,,,,,2,,1,1,,,,3,2,2,2,1,6,1,1,6,,5,1,Mobile,1,0.928,,0.9,5
296510,04/03/2025,1,1,,2,1,2,5,2,2,5,3,5,4,4,1,3,4,2,4,3,2,3,2,2,3,2,3,2,,,,,,2,2,3,7,9,3,7,8,10,3,1,9,4,1,2,1,,,,,1,,,,,,,,,1,,,,,8,3,98,2,2,98,1,3,2,1,3,2,2,2,,99,4,98,3,,,,1,1,,,1,,,,6,,,,,,1,2,98,98,3,3,4,1,4,4,,2,1,Mobile,1,1.469,,1.425,9
296511,04/03/2025,1,1,46,4,3,2,6,3,5,5,4,5,4,4,1,2,3,2,4,3,98,98,98,98,98,10,10,98,,,,,,98,2,4,5,98,98,98,98,98,98,2,98,98,4,1,,,,,,,,,,,,,,,,,,,,98,98,98,98,98,98,98,2,98,98,98,4,98,2,,4,4,98,98,,,,,,,,,,,1,10,1,,,,,,4,4,4,4,1,6,1,1,1,1996,3,1,Mobile,1,0.686,,0.665,4
296513,04/03/2025,1,1,,7,5,2,6,3,5,5,5,5,3,98,3,4,1,2,98,3,3,4,4,4,3,10,10,3,,,,,,3,1,3,0,7,5,2,9,5,5,1,98,3,4,4,,1,,1,,,,,,,,1,1,1,,,,,,1,1,1,3,3,3,3,1,1,3,2,3,98,1,2,4,3,1,98,,,1,,1,,1,,,,,5,,,,,,1,4,98,98,98,2,5,1,4,5,,5,1,Mobile,1,0.825,,0.8,4
296514,04/03/2025,1,1,30,3,2,2,9,5,5,5,4,5,4,4,1,2,4,2,4,3,2,4,3,3,4,7,5,3,,,,,,3,2,2,4,6,1,1,10,8,0,2,3,2,3,4,1,,,,1,1,1,1,,,,,1,,,,,,,6,1,2,4,4,1,2,2,2,4,3,4,4,2,,4,3,1,1,,,1,1,1,1,1,,,,,10,1,,,,,,3,3,2,3,2,6,1,3,4,,3,1,Mobile,1,0.694,,0.674,2
296515,04/03/2025,1,1,64,6,5,2,8,4,3,3,3,2,4,4,3,1,4,2,3,1,3,3,3,3,1,5,5,2,,,,,,3,3,3,7,9,1,6,8,8,2,4,97,1,3,3,1,,1,,,,,,,,,,,,1,,,,,5,4,3,98,3,3,2,3,3,1,2,2,2,1,2,4,3,2,5,,,,,,,,,,,1,5,1,,,,,,4,4,3,3,3,4,1,1,6,,3,1,Mobile,1,1.512,,1.467,2
296516,04/03/2025,1,1,,8,5,1,9,5,4,5,4,5,3,4,3,1,4,2,3,3,2,4,4,4,1,10,8,3,,,,,,2,2,2,6,6,3,2,4,3,3,2,2,1,3,4,1,1,1,,,,,1,1,,,,1,,,,,,,7,1,4,4,4,3,1,1,2,2,3,3,2,1,1,4,3,1,3,,,,1,1,1,,1,,,,8,1,,,,,,3,4,4,4,1,5,1,1,3,1990,1,1,PC,1,1.024,,0.993,3
296517,04/03/2025,1,1,,4,3,1,6,3,4,3,2,2,4,4,1,2,3,2,4,3,3,3,1,2,1,5,5,1,,,,,,1,2,1,8,10,0,0,8,10,0,1,9,4,2,5,1,1,1,,,,,1,1,,,1,,1,1,,,,,1,5,2,4,4,4,2,2,1,1,1,1,1,1,1,3,4,1,2,,,,,,,,1,,,,9,1,,,,,,3,3,3,3,2,3,1,1,6,,4,1,Mobile,1,0.756,,0.734,5
296520,04/03/2025,1,1,,4,3,1,4,1,5,5,4,4,4,3,3,2,4,2,4,4,98,3,4,3,3,5,4,1,,,,,,2,2,2,5,4,0,1,5,5,3,2,98,98,4,5,1,1,,,,,,,,,,1,1,1,1,,,,,98,3,3,2,2,4,1,98,98,98,2,4,3,1,5,4,4,1,4,,,,1,,,,1,,,,1,1,,,,,,3,3,98,2,2,6,1,2,4,,3,1,Mobile,1,1.126,,1.092,3
296521,04/03/2025,1,1,50,5,4,2,9,5,3,5,3,5,4,4,4,1,2,2,4,4,2,3,3,2,2,9,4,1,,,,,,1,3,2,5,5,2,5,5,6,0,4,98,94,4,2,,,,,,,,,1,,,,1,,,,,,,4,3,3,3,3,1,2,2,2,2,2,3,3,2,,4,4,1,2,,,,,,,,1,,,,10,1,,,,,,4,4,4,4,2,4,1,2,5,,5,1,Mobile,1,0.862,,0.837,4
296522,04/03/2025,1,1,,5,4,2,9,5,4,5,5,5,3,4,1,2,4,2,3,3,3,3,1,3,2,7,6,3,,,,,,2,2,2,7,5,3,7,7,8,4,2,3,1,4,5,1,,,,,,,,,,,1,1,1,1,,,,,2,4,4,1,2,3,4,2,2,1,2,4,4,2,,4,3,1,2,,,1,,1,,,,,,,4,1,,,,,,3,2,2,3,3,4,1,2,5,,4,1,Mobile,1,0.68,,0.659,5
296523,04/03/2025,1,1,,6,5,2,3,1,5,3,2,2,2,2,2,4,3,2,2,1,3,4,98,3,4,10,0,98,,,,,,3,2,2,10,10,5,5,10,10,5,1,1,1,1,4,,1,1,,,,,,,,,1,1,1,1,,,,,8,3,98,3,2,3,3,3,3,3,3,3,3,1,5,4,4,1,4,,,,,,,,1,,,,10,1,,,,,,4,3,3,4,3,4,1,2,5,,1,1,Mobile,1,1.322,,1.283,5
296524,04/03/2025,1,1,,5,4,1,9,5,5,4,4,5,4,4,4,1,2,2,4,3,2,3,2,4,3,7,4,3,,,,,,2,1,2,7,7,1,4,6,6,3,1,1,2,2,5,1,1,1,,,,,,,,,1,,,,,,,,6,4,3,3,4,3,2,2,2,3,3,3,1,2,,4,4,1,3,,,,1,1,1,,1,1,,,10,1,,,,,,3,3,3,3,1,6,5,1,3,1990,4,1,PC,1,0.647,,0.628,5
296525,04/03/2025,1,1,23,2,1,2,7,3,2,2,4,5,4,4,1,4,3,2,3,3,3,3,2,3,2,8,1,1,,,,,,2,2,2,7,10,3,7,8,9,0,1,4,1,2,2,1,,,,,,,,,,,,1,,,,,,,4,4,3,2,3,3,2,3,2,2,2,4,3,2,,4,3,1,3,,,1,1,1,1,,1,,,,5,1,,,,,,4,4,4,4,4,3,1,1,6,,1,1,Mobile,1,0.875,,0.849,4
296526,04/03/2025,1,1,,5,4,2,7,3,5,4,3,3,2,2,3,4,1,2,2,1,3,4,3,3,3,10,9,5,,,,,,98,1,3,5,5,7,4,8,4,5,2,3,3,4,3,1,,,,,,,,,,,,1,,,,,,,5,2,3,1,98,4,98,2,2,3,98,3,4,2,,4,4,1,4,,,1,,1,,,1,,,,5,1,,,,,,3,3,3,3,2,5,1,1,4,,1,1,Mobile,1,0.561,,0.544,3
296527,04/03/2025,1,1,,6,5,2,9,5,5,5,5,5,4,4,4,3,1,2,3,3,2,3,3,4,3,10,5,2,,,,,,2,2,3,2,5,5,2,8,4,0,2,7,7,4,3,1,1,1,,,,,,,,,1,1,1,,,,,,1,3,3,3,3,3,1,1,2,2,2,3,2,1,5,4,2,1,2,,,,1,1,,,1,,,,7,1,,,,,,3,3,3,3,1,5,1,4,2,1982,1,1,Mobile,1,0.928,,0.9,4
296528,04/03/2025,1,1,,8,5,2,6,3,5,4,3,5,4,3,1,3,4,2,3,3,2,4,2,4,3,10,8,2,,,,,,3,2,3,4,4,4,2,7,3,3,1,99,99,3,4,,1,,,,,,1,,,,,1,,,,,,,3,2,2,3,3,3,2,2,2,2,2,3,3,2,,4,4,1,4,,,1,,,,,,,,,7,,1,,,,,3,3,3,3,2,5,1,2,1,1962,1,1,Mobile,1,0.825,,0.8,3
296529,04/03/2025,1,1,,5,4,2,4,1,4,5,3,3,3,2,4,2,1,2,2,1,98,3,4,3,4,9,5,2,,,,,,4,4,3,0,4,4,0,10,6,0,4,94,94,98,4,1,1,,,,,,,,,,,1,,,,,,,1,3,98,4,4,4,4,2,2,4,4,4,4,1,1,4,2,1,5,,,1,,,,1,,,,,10,1,,,,,,3,2,4,4,2,6,1,1,6,,4,1,Mobile,1,0.969,,0.94,4
296530,04/03/2025,1,1,,3,2,1,9,5,3,4,2,4,4,4,1,2,3,2,4,4,2,2,1,3,1,0,0,1,,,,,,1,1,2,10,10,4,10,10,10,5,1,1,1,1,4,1,1,1,,1,1,,,1,,,,,,1,,,,,10,5,4,2,1,2,3,4,2,1,3,2,2,2,,4,4,2,5,,,,1,,1,,1,,,,0,1,,,,,,4,4,3,1,3,4,1,2,5,,4,1,Mobile,1,0.972,,0.943,4
296531,04/03/2025,1,1,23,2,1,2,7,3,5,4,1,5,4,4,3,4,1,2,4,4,2,2,4,4,4,10,9,2,,,,,,2,1,2,1,9,9,1,10,8,0,1,3,2,2,5,1,1,,,,,,,,,,,1,,,,,,,2,1,3,1,2,3,2,1,1,2,1,3,2,1,2,3,3,1,4,,,1,1,,1,,1,,,,1,,1,1,,,,3,4,3,3,2,6,1,3,4,,3,1,Mobile,1,0.649,,0.629,4
296532,04/03/2025,1,1,39,3,2,2,6,3,2,4,4,2,4,4,1,2,3,2,4,4,3,3,2,2,2,5,4,3,,,,,,3,2,3,6,8,5,10,10,10,4,1,4,4,2,3,1,,,,,,,,,,,,,,,,,1,,6,4,98,98,98,2,1,3,2,1,3,4,3,1,2,4,3,1,3,,,,1,1,1,,1,,,,1,1,,,,,,3,3,3,3,3,4,1,2,5,,4,1,Mobile,1,0.833,,0.808,1
296534,04/03/2025,1,1,40,4,3,2,9,5,5,5,4,5,3,3,3,4,1,2,1,1,2,4,4,4,4,10,10,3,,,,,,2,1,2,0,5,5,2,10,10,2,1,99,2,3,4,,1,,,,1,,,,,,1,1,1,,,,,,1,1,4,2,1,4,4,1,1,4,3,3,4,1,5,4,3,1,2,,,1,,,,,,,,,10,,1,,,,,4,3,3,3,2,6,1,1,4,,5,1,Mobile,1,0.771,,0.748,4
296535,04/03/2025,1,1,71,7,5,2,8,4,5,5,4,5,2,1,3,4,1,2,2,1,3,3,4,4,4,10,10,5,,,,,,3,1,1,0,5,9,1,10,7,7,1,8,9,7,4,1,,1,1,,,,,,,1,,,,,,,1,,7,1,3,1,1,4,4,1,2,4,2,2,1,1,2,4,3,1,2,1,,,,,,1,,,,,2,,1,1,1,,,4,3,2,2,2,6,5,4,6,,4,1,PC,1,1.107,,1.074,4
296536,04/03/2025,1,1,,6,5,1,6,3,5,4,3,3,2,1,3,4,1,2,2,1,4,3,3,3,3,10,10,5,,,,,,3,2,2,98,98,98,2,9,7,5,1,7,2,4,4,1,,1,1,,,,,,,,,,,,,,1,,1,2,2,98,3,3,98,1,2,3,2,3,2,2,,4,4,1,2,,,1,,1,,,,,,,10,,,,,,1,4,4,4,4,2,5,1,1,6,,99,1,PC,1,0.845,,0.82,3
296538,04/03/2025,1,1,27,2,1,1,7,3,2,4,2,2,3,3,4,3,1,2,3,3,2,3,2,2,2,7,2,3,,,,,,1,2,1,4,5,7,4,7,9,4,3,97,4,3,5,,,,,1,,,,1,,,,,,,,,1,,1,4,4,2,2,3,4,2,2,2,3,3,3,1,2,3,4,1,2,,,1,1,1,1,,1,,,,3,1,,,,,,4,4,3,3,4,1,1,1,6,,1,1,Mobile,1,0.897,,0.87,1
296540,04/03/2025,1,1,,3,2,1,8,4,1,5,3,5,4,4,1,2,4,2,4,3,2,3,1,2,1,7,1,1,,,,,,3,3,1,5,10,3,7,6,7,0,4,96,4,1,4,,,,,,,,,1,,,,,,,,,1,,2,5,2,2,3,2,3,1,1,1,1,1,1,2,,4,4,2,1,,,,1,1,,,1,1,,,10,1,,,,,,2,2,2,2,4,1,1,3,4,,5,1,Mobile,1,0.891,,0.865,7
296541,04/03/2025,1,1,27,2,1,1,5,2,5,5,98,98,4,4,3,1,2,2,4,3,98,3,4,4,1,10,10,1,,,,,,3,4,3,2,8,5,2,10,8,2,2,1,1,3,3,1,1,,,,1,,,,,,,,,,,,1,,2,3,3,4,3,2,3,1,1,1,3,4,2,1,5,4,4,1,3,,,,,,,,1,,,,8,1,,,,,,4,4,4,2,2,5,1,4,5,,99,1,Mobile,1,1.116,,1.083,4
296542,04/03/2025,1,1,62,6,5,2,4,1,5,5,4,5,3,1,3,1,4,2,2,1,3,4,4,4,3,10,9,3,,,,,,1,2,2,0,5,7,3,10,4,5,1,97,2,6,5,1,1,,,,,,1,,,,,1,,,,,,,1,1,1,1,98,4,3,1,1,4,2,4,2,1,2,4,2,1,2,,,1,,1,,,,,,,5,,1,1,,,,4,3,98,3,1,6,1,1,2,1973,3,1,PC,1,1.322,,1.283,4
296543,04/03/2025,1,1,,5,4,2,9,5,5,5,4,5,3,4,4,1,3,2,3,1,98,98,3,4,98,9,6,4,,,,,,3,2,2,2,4,6,3,10,5,3,1,3,3,5,4,1,1,,,1,,,1,,,,,1,1,,,,,,3,2,98,4,98,3,98,1,1,2,3,3,3,2,,4,3,1,4,,,1,,1,,,,,,,6,,1,,,,,3,2,3,3,1,6,1,1,2,1995,4,1,Mobile,1,0.631,,0.612,5
296544,04/03/2025,1,1,,5,4,2,5,2,5,3,3,5,2,2,3,4,1,2,2,1,3,3,4,4,4,10,9,5,,,,,,1,1,2,0,8,10,3,10,8,9,1,8,3,6,4,1,1,,,,,,,,,,,,1,,,,,,1,1,4,1,2,4,4,1,1,3,3,3,1,1,4,4,3,1,2,1,,1,,,,1,,,,,1,,1,1,,,,3,4,98,3,1,6,1,1,6,,5,1,Mobile,1,0.942,,0.914,6
296546,04/03/2025,1,1,68,6,5,1,8,4,5,4,4,5,4,4,4,3,1,2,2,1,3,4,4,4,4,10,8,4,,,,,,2,1,2,0,8,8,3,10,8,4,1,2,2,4,5,,1,1,,,,,,,,,1,1,1,,,,,,3,1,4,2,1,3,3,1,1,3,2,3,2,2,,4,4,1,2,,,1,,1,,1,,,,,0,,1,,,,,3,3,3,2,1,5,1,1,2,9999,4,1,PC,1,1.134,,1.1,3
296550,04/03/2025,1,1,,6,5,2,5,2,3,5,3,5,4,4,1,3,2,2,4,4,3,3,2,4,4,10,10,1,,,,,,2,1,1,1,3,8,3,10,9,0,1,98,2,4,4,,1,,,,,,,,,,,1,,,,,,,1,1,4,2,2,3,2,1,1,3,2,3,2,1,1,4,4,1,2,,,,,,,,1,,,,10,1,,,,,,3,3,3,4,3,4,1,3,5,,99,1,Mobile,1,1.892,,1.835,5
296551,04/03/2025,1,1,27,2,1,2,8,4,5,5,2,4,3,4,1,3,2,2,3,2,4,3,4,4,4,7,5,5,,,,,,3,2,2,3,7,7,7,9,6,4,1,2,2,5,1,,,,,,,,,,,,,,,,,,,,3,2,4,1,1,4,4,2,2,3,2,3,98,1,4,4,3,1,3,,,1,1,1,,1,1,1,,,0,1,,,,,,3,2,4,3,2,6,1,1,3,2000,5,1,Mobile,1,0.871,,0.845,1
296552,04/03/2025,1,1,,5,4,2,8,4,5,5,4,2,3,4,3,4,1,2,4,3,3,3,3,3,2,9,5,3,,,,,,3,2,2,9,10,5,4,10,7,8,2,1,1,1,5,1,1,1,,,,,1,,,,1,1,1,,,,,,7,4,3,2,3,3,3,2,2,2,2,3,3,2,,4,4,1,3,,,1,,,,,1,,,,8,1,,,,,,3,3,3,3,2,6,1,3,5,,2,1,Mobile,1,0.753,,0.73,4
296553,04/03/2025,1,1,,5,4,2,6,3,2,3,3,2,4,4,1,2,4,2,4,4,4,4,1,1,1,4,0,1,,,,,,2,2,2,10,8,3,8,6,8,2,1,1,5,1,3,,,1,,,,,,,,,,,,1,,,,,5,5,3,3,3,2,1,2,2,1,2,2,1,1,3,4,2,1,3,,,1,1,1,1,,1,,,,10,1,,,,,,4,4,4,3,3,1,1,2,4,,3,1,PC,1,0.757,,0.734,5
296554,04/03/2025,1,1,,5,4,1,9,5,2,2,2,1,3,4,1,4,3,2,4,4,3,3,4,2,1,2,9,1,,,,,,1,1,3,10,10,10,1,10,10,2,1,1,4,3,3,1,,1,,,,,,1,,,,,,,,,1,,9,5,4,2,1,4,1,4,2,1,3,4,2,1,2,3,3,1,5,,,,1,1,,,1,,,,5,1,,,,,,4,4,4,4,3,1,1,2,5,,5,1,PC,1,0.872,,0.846,1
296555,04/03/2025,1,1,,2,1,1,5,2,3,5,5,3,4,4,2,1,3,2,4,3,2,2,3,3,2,6,5,1,,,,,,3,2,3,6,8,3,4,10,10,2,1,1,3,2,3,,1,,,,1,,,1,,,,1,,,,,,,1,3,3,1,1,3,1,2,1,2,2,3,1,1,0,3,3,1,2,,,,1,,,,1,1,,,7,1,,,,,,3,4,3,4,2,4,1,3,4,,3,1,Mobile,1,1.525,,1.479,6
296556,04/03/2025,1,1,53,5,4,1,3,1,4,4,4,3,3,3,2,3,4,2,4,4,2,3,3,4,2,6,7,1,,,,,,4,2,2,8,3,0,5,8,8,0,4,97,1,3,4,1,1,,,1,,,,,,,1,,,1,,,,,7,3,3,4,3,2,2,1,2,2,2,3,3,99,,4,4,1,1,,,,1,,,,1,1,,,5,1,,,,,,3,98,3,4,2,5,1,3,4,,5,1,Mobile,1,0.993,,0.963,3
296557,04/03/2025,1,1,22,1,1,2,8,4,1,5,2,5,4,4,1,4,3,2,4,4,98,98,98,2,4,7,0,1,,,,,,3,2,2,7,8,98,8,8,8,0,2,5,5,1,4,1,1,1,1,,,,1,,,1,1,,,1,,,,,98,98,98,4,98,3,98,2,2,2,2,3,2,1,5,4,4,98,2,,,1,1,1,,,1,,,,7,1,,,,,,2,2,2,2,3,4,1,3,4,,3,1,PC,1,0.914,,0.887,1
296558,04/03/2025,1,1,,6,5,2,6,3,4,5,4,4,3,3,3,4,1,2,4,3,3,3,4,3,3,10,10,2,,,,,,2,2,1,2,7,5,2,10,8,6,1,2,3,4,5,1,1,1,,1,1,,,,,,,1,,,,,,,4,1,4,3,2,4,2,1,2,4,2,4,4,1,3,4,4,1,3,,,1,,1,,1,,,,,5,,1,1,,,,4,3,3,3,3,5,1,3,4,,3,1,Mobile,1,0.888,,0.862,2
296559,04/03/2025,1,1,29,2,1,1,7,3,5,5,3,3,2,3,3,1,4,2,3,1,3,4,4,4,3,10,5,5,,,,,,1,2,1,0,4,8,2,10,3,3,1,2,2,5,5,1,,,,,,,,1,,,1,,,,,,,,7,1,4,1,1,4,3,1,1,3,1,2,2,2,,4,4,1,2,,,1,,1,,1,1,,,,3,1,,,,,,3,3,2,1,2,6,1,1,7,,2,1,Mobile,1,0.665,,0.645,4
296560,04/03/2025,1,1,27,2,1,2,8,4,5,2,3,5,4,4,3,1,4,2,3,1,3,3,3,3,3,10,10,1,,,,,,4,1,2,1,3,6,2,9,7,1,2,2,2,5,3,,,1,,1,1,,,,,,1,1,,,,,,,4,2,3,1,2,98,2,2,3,3,3,3,3,2,,4,3,1,3,,,,1,,,,,,,,5,,1,1,,,,98,3,98,98,1,6,1,1,7,,3,1,Mobile,1,0.871,,0.845,5
296561,04/03/2025,1,1,,4,3,2,9,5,4,4,2,5,3,3,3,4,1,2,2,1,3,3,3,3,3,10,8,4,,,,,,2,1,2,2,5,8,4,8,8,5,1,2,3,5,5,1,1,,,,,,,,,,1,1,1,,,,,,4,1,4,3,3,4,4,2,2,3,2,2,2,2,,4,2,1,2,,,1,,1,,,,,,,2,1,,,,,,3,3,3,3,2,5,1,2,5,,4,1,Mobile,1,0.83,,0.806,4
296562,04/03/2025,1,1,41,4,3,2,9,5,3,4,4,2,4,4,2,1,4,2,4,3,3,3,3,98,2,3,3,1,,,,,,2,3,3,8,7,5,7,7,10,0,1,99,99,1,5,,1,,,,1,,,,,,,1,1,1,,,,,7,5,2,1,2,2,1,2,2,2,3,4,3,2,,4,4,1,2,,,,,,,,1,,,,8,1,,,,,,3,4,3,98,3,4,1,2,4,,3,1,Mobile,1,1.054,,1.022,4
296563,04/03/2025,1,1,,4,3,2,6,3,4,5,2,5,4,4,1,2,3,2,4,1,3,4,4,1,3,5,5,1,,,,,,98,3,2,10,10,0,1,9,5,3,3,1,94,1,2,,1,,,1,,,,,,,,,1,,,,,,5,98,2,3,4,4,2,3,2,2,3,4,3,1,2,4,2,1,3,,,,1,,,,,,,,5,1,,,,,,3,2,3,3,2,4,1,3,4,,3,1,Mobile,1,0.738,,0.716,4
296564,04/03/2025,1,1,35,3,2,1,9,5,5,5,2,4,1,1,3,4,1,2,1,1,3,4,3,4,4,10,7,5,,,,,,1,1,1,0,5,8,4,7,3,6,1,8,8,5,5,1,1,1,,1,,,,1,1,,1,1,,,,,,,2,2,4,1,2,4,3,1,1,4,3,4,3,2,,4,3,1,2,1,,1,,,,1,,,,,1,,1,,,,,4,3,3,3,2,5,1,1,4,,2,1,Mobile,1,0.712,,0.69,2
296565,04/03/2025,1,1,32,3,2,1,8,4,3,3,3,1,4,3,2,1,3,2,4,3,3,3,2,2,2,2,5,1,,,,,,2,2,2,10,10,3,5,10,10,0,1,1,1,1,4,,,,,1,1,,,1,,,,,,1,,,,,8,4,4,4,2,3,2,4,3,1,3,3,2,2,,3,4,1,4,,,,1,1,,,,,,,8,1,,,,,,4,4,3,4,3,4,1,2,5,,2,1,Mobile,1,1.159,,1.125,4
296566,04/03/2025,1,1,,4,3,2,4,1,1,4,3,3,4,2,2,1,4,2,4,1,4,3,4,1,2,9,7,1,,,,,,3,2,3,10,5,6,10,10,10,0,2,5,5,1,3,1,,,,,,,1,,,,,,,1,,,,,6,3,2,3,3,3,3,3,3,1,3,3,3,1,1,4,4,1,4,,,1,,,,,,,,,6,1,,,,,,4,4,4,4,4,3,1,2,5,,3,1,Mobile,1,1.154,,1.12,4
296567,04/03/2025,1,1,,8,5,2,3,1,4,3,3,4,2,3,3,4,1,2,98,4,2,4,3,3,3,10,8,3,,,,,,1,2,1,1,2,6,2,4,2,3,1,7,3,4,3,,1,,,,,,,,,,1,,,,,,,,3,2,1,2,1,4,3,1,1,3,2,98,3,2,,4,4,1,2,,,1,,,,,,,,,6,1,,,,,,4,4,2,2,2,6,1,2,1,1950,3,1,PC,1,1.424,,1.381,2
296568,04/03/2025,1,1,,5,4,1,5,2,5,5,3,5,3,3,3,4,1,2,2,1,2,3,4,4,4,10,10,5,,,,,,1,2,3,1,4,10,4,10,4,5,1,8,9,6,5,1,1,1,,,,,,,,,1,1,1,,,,,,2,1,4,1,1,4,4,1,1,4,2,3,2,2,,4,4,1,2,1,,,,,,,,,,,4,,1,1,,,,3,4,3,3,1,6,1,1,4,,3,1,PC,1,0.965,,0.936,5
296569,04/03/2025,1,1,60,6,5,2,9,5,5,4,3,2,3,4,1,3,2,2,3,2,3,4,3,4,2,10,6,2,,,,,,3,2,3,5,5,4,2,6,3,5,2,3,1,4,5,1,,1,,,,,,,,,,1,,,,,,,5,3,3,2,1,4,3,2,2,1,3,3,3,1,5,4,3,1,3,,,1,,1,,,,,,,2,1,,,,,,3,3,3,3,2,5,1,2,5,,4,1,Mobile,1,0.928,,0.9,4
296570,04/03/2025,1,1,,5,4,2,9,5,4,5,4,2,3,3,1,4,3,2,3,4,2,3,3,3,3,9,3,3,,,,,,2,2,2,2,3,4,3,9,5,4,1,99,3,4,5,1,1,,1,,,,,,,,,1,,,,,,,2,2,3,2,3,3,3,1,2,3,2,3,3,2,,4,4,1,4,,,1,,1,,1,1,,,,8,1,,,,,,3,3,2,3,2,5,1,1,4,,5,1,Mobile,1,0.68,,0.659,5
296571,04/03/2025,1,1,,5,4,2,8,4,5,2,4,2,4,2,3,4,1,2,2,2,3,4,3,4,4,10,9,4,,,,,,3,1,2,1,1,5,0,10,2,2,1,7,3,5,4,1,1,1,,1,,,,,,,1,1,,,,,,,2,1,4,4,3,3,1,2,2,3,3,3,4,1,5,4,3,1,2,,,1,,1,,,,,,,7,,1,1,,,,4,4,4,3,1,5,5,1,2,1992,3,1,Mobile,1,0.753,,0.73,4
296572,04/03/2025,1,1,48,4,3,1,7,3,2,3,3,3,4,4,1,2,3,2,4,4,3,4,1,3,1,0,0,1,,,,,,2,2,2,10,10,3,9,7,10,3,1,1,4,1,5,1,1,,1,1,,,,,,,,,,1,,,,,8,5,4,2,2,4,1,3,3,1,3,2,2,1,2,4,3,2,2,,,,1,,1,,1,,,,9,,,,,1,,4,4,3,4,3,1,1,2,4,,4,1,Mobile,1,0.947,,0.919,4
296573,04/03/2025,1,1,,5,4,1,9,5,5,5,2,5,3,3,3,4,1,2,2,1,3,3,2,4,4,10,9,4,,,,,,3,2,2,0,8,8,5,10,8,3,1,8,8,5,4,1,1,1,1,,,,,,,,1,1,1,1,,,,,1,1,4,3,2,3,2,1,2,4,3,3,2,1,5,4,4,1,2,1,,1,,,,,,,,,7,,1,1,1,1,,3,3,3,3,2,5,1,1,4,,3,1,Mobile,1,0.647,,0.628,5
